level|flag|text
1|ok|Iem Tithseiha, Chan Pisey, and Pisey Chan Dili yana masadya si Sophy tungod sa tulo na rason. Una, sobra an init yana san panahon. Panduwa, gusto ni Sophy magkaon san mangga pero masyado hataas an puno. Pantulo, habo sa iya makikanam an iya manghod. "Dili ako makikanam yana sa imo kay masisira an akon buhok," sabi ni Tok. "Hay," sabi ni Sophy sabay ingkod halapit sa luma kag maribok na bentilador. Ginpurot nya an ruler sa salog kag ginsukol an bentilador. Duwa na ruler an kahalapad sani. "Hmm.." nag-isip si Sophy. "Kun irog sani kakusog an hangin san bentilador na duwa ka-ruler an kahalapad, sing-ano kaya an kakusog san hangin san mas dako didi?" isip ni Sophy. "Kun dako kaayo an bentilador, makahatag kaya ini san hangin pareho kakusog san hangin sa higad san suba?" naisip ni Sophy na baga'n katahom sa pamatyag. "Pan-o kun an bentilador pareho kadako san balay?" sa isip ni Sophy. Ginkuha nya an ruler kag ginsukol an kadako san inda balay. "Kun sugad sani kadako an bentilador, sing-ano kaya an kakusog san hangin? Magkakahurulog an mga bunga san mangga. Ilulupad an akon ido na si Bob. Kag masasamok an buhok ni Tok na baga'n salag," sa isip ni Sophy sabay tawa. "Sophy, may mangga ako na pwede naton kaunon!" sabi ni Tok hali sa balkon san inda balay. Ginpurot ni Tok an ruler kag nag-isip kadali. "Nano kun an sukol san usad na bentilador usad ka-milyon na ruler an kahalapad?" sabi ni Tok. "Wow, pareho na ini kadako san kinab-an. Kun aton ini paandaron marulupad an mga plato, masitera, lamesa, ingkudan, bag, libro, balay, buildings kag pati an puno san mangga!" sabat ni Sophy. San hapon na, nag-ingkod si Sophy kag Tok halapit sa dyutay na bentilador. Nagkaon sinda san mangga kag nagparatawa. "Maabot an panahon na makahimo kita san higante na bentilador Tok!" sabi ni Sophy. "Maghimo ka san bentilador kag ako an makaon san mga mahuhulog na mangga" sabat ni Tok.
1|ok|Pag alas-sais san aga, nag-mamata na si Mimi. Pag alas-syete san aga, nag-kakadto na si Mimi sa eskwelahan. Pag alas-otso san aga, nag-aadal si Mimi pag-basa. Pag alas-nuebe san aga, nag-aadal si Mimi pag-bilang. Pag alas-dyes san aga, nag-aadal si Mimi pag-surat. Pag alas-onse san aga, nag-hahali na si Mimi sa eskwelahan. Pag alas-dose san hapon, nag-kakaon si Mimi sin pangalas-dosehan. Pag ala-una san hapon, nag-bubulig si Mimi sa iya iloy tag ama. Pag alas-dos san hapon, igwa si Mimi sin pamerendalan. Pag alas-tres san hapon, nag-dodrowing si Mimi. Pag alas-kwatro san hapon, nag-kakanam si Mimi sin sipa-sipaan kaupod an iya kamanghod na lalaki. Pag alas-singko san hapon, nag-kakarigo si Mimi.
1|ok|Birtdey ko yana. Unom na an akon edad. "Magigin kakaiba ini na adlaw," sabi ni nanay. Kay nano daw? Mmmm... kahumot kag kanamit! Nagaluto kaya si nanay san espesyal na pagkaon? Nagluto si nanay san damo-damo na pansit pero dili man ini kakaiba. Siguro may mas kakaiba na mangyayari. Nano kaya ini? Nagpangsab-it si tatay san matahom na parol pero ginahimo nya man ini kada Chinese New Year. May kakaiba pa gayud na mangyayari. Nano kaya ini? May ginbutang si nanay sa ref. Espesyal kaya ini? Wow! Dako na keyk! Espesyal an keyk pero pirme man ako may keyk kada birtdey ko. May kakaiba pa gayud na mangyayari. Nano kaya ini? "Isul-ot mo an pinakamatahom mo na bado," sabi ni nanay. Kag ginsudlay nya san maayo an akon buhok. Pero pirme man namon ini ginahimo kada birtdey ko. May kakaiba pa gayud na mangyayari. Nano kaya ini? "Ding-dong!" tunog san pwertahan. Baga'n may mga tawo sa labas. Damo an akon bisita yana. Adi tanan an akon mga amigo kag amiga para mag-atinder san akon birtdey. Wow ! Kakaiba man gayud an akon birtdey yana! Pahina ng Karapatang Magpalathala
1|ok|Sin Thuokna An kalibangbang mas dyutay kaysa sa bangag. An bangag mas dyutay kaysa sa sapat. An sapat mas dyutay kaysa sa pikoy. An kalaw an pinakadako. An kalibangbang an pinakadyutay. Tanan sinda nakalupad. Tanan sinda nakalupad.
1|ok|Nakabalik na sinda Muna kag Milan sa inda balay hali sa pasyaran na igwa san mga hayup. Usad ako na Ungoy, an sabi ni Milan Bao man ako, an sabi man ni Muna. Elepante ako yana! an sabi ni Milan. "Usad ako na sapat na damo san kolor" an sabi ni Milan. "Rayno man ako", sugpon naman ni Muna. "Rabbit naman ako yana" an sabi ni Muna. "Tigre man ako" an sabi naman ni Milan. Oras na san pagturog. Ginpatay na san inda iloy an ilaw kag naghali. Nagmuklat san dako na mata si Muna, kag nag-istorya."Bokaw naman ako yana".
1|ok|An ladybird usad na insekto na damo san itom na marka. Damu-damu na itom na mga marka. Dili siya kalibangbang. Iba siya na klase san insekto. Dili ini insekto na unat an pako. Amo ini an insekto ba pabilog an pako. Dili man ini dako na insekto. Gamay lang ini na insekto. Igwa ini san pula na lawas na may bilog na pintok. Igwa ini san pintok sa paluyo luyo na lawas na may magkapareho na hugis kag sukol. Ladybird, pan-o mo nakuha an imo mga marka sa tanan san imo lawas? Ikaw ba mismo an naghimo sani? Pwede mo ba ako hatagan san usad? Gusto ko man san pintok sa lawas. Dili man damo na pintok. Usad lang. Usad na tuldok na kulay pula sa akon agtang para maging kaparihas san ladybug. Itukdo an mga masunod na nasa retrato: Ladybird. Kalibangbang. Planudon pakpak na insekto. Itom na pintok. Pula na pintok.
1|ok|May Kyaw (Pyan Sat) Edo Vader An mga pisog san kamatis kag monggo nagturubo kag... Pahinay-hinay sinda nagdaragko. Ginbutangan an monggo san trelis para may makaputan. Myentras nagadako an monggo, ginhataasan man an trelis. Naawa lugod an kamatis. Nabatyagan san kamatis na ginpabayaan sya kag dili palangga. Habo na sya makiistorya sa monggo. Pagkapira kaadlaw, pareho sinda nagdako kag namurak. Nagkaigwa san damo kag daragko na bunga an kamatis. "Pwede ka man magpabutang san trelis," sabi san monggo. "Kahapoy na!" sabat san kamatis. "Wara'n nagapalangga kag nagasuporta sa akon," tangis san kamatis. "Bubuligan ta ikaw," sabi san monggo. Usad na adlaw, may nakakita kan kamatis na nabubug-atan na sya san iya mga bunga. Kaya ginbutangan man sya san trelis. "Nagatuod ka na ba sa akon na may nagapalanga kag nagasuporta sa imo?" hunga san monggo. "Oo, nagatuod na ako sa imo. Salamat san imo suporta amigo," sabat san kamatis. Mga Hunga: 1. Nano kay dili masadya an kamatis? 2. Papan-o gin-engganyo san monggo an kamatis? 3. Papan-o magin maayo na amigo? 4. Nano an iyo mga tanom sa balay?
1|ok|Si Darwin kag Angel kay mag barkada. Si Darwin kay ugwa san duwa na maganda na mata. Si Angel kay ugwa san bagan sanga na ikog. Si Darwin kay ugwa san mga tiil. Si Angel kay wara san tiil. Si Darwin kay nakatagilid pag naga lakat. Ginahiwag ni Angel an iya ikog san magkabilaan para makalangoy. Naglangoy si Angel pakadto kan Darwin. Si Darwin kag si Angel malipay na nagkanam na magkaupod. Si Darwin kag si Angel kay mahilig mag diskubre sa halapad na kadagatan.
1|ok|Kada aga, si Adlaw an nagahatag san sirak sa kinab-an. Nailaan san katawuhan an iya katahuman. Nag-imon si Dampog kay huna nya mas importante sa mga tawo si Adlaw. "Dili ka man matibay," sabi ni Dampog. "Usad lang an imo korte kag dili ka nagaburubag-o. Makasasawa an init kag pawa na ginahatag mo. Dili pareho ko na paiba-iba an direksyon kag nagaburubag-o. Makasasawa an init kag pawa na ginahatag mo. Dili pareho ko na paiba-iba an direksyon kag nabuburubag-o an korte." Wara sya ginpansin ni Adlaw. Padayon lang ini sa paghatag san pawa. Sa kadugayan, sa sobra na init ni Adlaw nagkaigwa san kwaresma. "Grabe an init," reklamo ni Dampog. "Aram ko na, maiilaan san mga tawo an uran yana. Amo na ini an akon tyansa!" Nagdulom dayon an kalangitan. Nangarat an tanan kun nano an nangyayari. Ginbarahan ni Dampog si Adlaw. "Wara na an imo init kag pawa, Adlaw!" siyak ni Dampog. "Maayo ina," sabi ni Adlaw. Nakabulig ka para palamigon an tanan. Salamat!" Pero lalo naurit si Dampog. Nagdakmol an dampog kag nagdulom kay habo na sya maghali. Sa sulod san tulo kaadlaw nagin madulom an kalibutan. Nakiistorya si Adlaw kan Dampog na humali na. "Damo na buhay an masisira kun dili ako makahatag san pawa kag init!" sabi ni Adlaw. Wara nagbati si Dampog kag gintiripon nya an iba pa na dampog para mag-uran. San una, masadya an mga tawo sa uran. Mas nagin hambugon si Dampog kay sa urhi nakuha na nya an atensyon san mga tawo. Kahuna nya damo pa na mga tawo an maomaw sa iya kun mas damo pa na uran an ihahatag nya. Maski magkaigwa pa san baha sa tanan na lugar. Pero dili na gin-omaw san mga tawo si Dampog. Ginbaha na an inda mga balay kag nagkaharadlok sinda. Sa urhi, naubusan tubig si Dampog. Nagnipis kag pumuti sya. Kaya nagsirak utro si Adlaw. Myentras mainit pa sa duta, an tubig na wara nahigop san duta nagsingaw pataas kag nagin dampog. Naghubas na an baha. "Kita mo na, pareho kita kinahanglan san kinab-an," sabi ni Adlaw kan Dampog.Kun wara ka, magis-ak kag mamara an duta. Kun wara man ako dili makabalik an tubig sa langit para magin dampog kag uran. Parte kita san usad na cycle kag pareho kita importante. "Sugad nasasabutan ko na," sabi ni Dampog. "An uran ko tubig na nagsakat hali sa duta sa paagi san pagsungaw. Dili idto mangyayari kun wara an imo init. Salamat Adlaw!" Nangarat kag naila si Adlaw sa ginsabi ni Dampog. Sugad nagbuligan sinda para makahatag san init, pawa, uran kag buhay sa kinab-an.
1|ok|An soro-singsingan kay damo san tiil. Kulay pula an soro-singsingan. Naglakat an soro-singsingan pakadto sa ido. Ginhadlok san soro-singsingan an ido. Nagdalagan an ido pa harayo sa soro-singsingan. Ginkadto san soro-singsingan an manok. Dili nahadlok an manok sa soro-singsingan. Ginukdan san manok an soro-singsingan. Nahadlok an soro-singsingan sa manok kaya nagtago siya kag pinurupot an iya sadiri. San naghali na an manok, nagkamang na an soro-singsingan pakadto sa taas san puno.
1|ok|Nagatuna na san pagkolor si Ara. "Dili ba dapat dulaw an kolor san adlaw, Anak?" hunga san iya iloy. "Pero amo ini an kolor san adlaw sa maaga, Nanay," sabat ni Ara. Ginakoloran ni Ara san brown an dahon. "Dili ba green an kolor san dahon, Anak?" hunga san iya iloy. "Pero uga na po ini na dahon, Nanay." "Nanay, kitaon mo po! Nagpinta ako san matahom na burak." "Pula an mga burak naton, Anak," sabi san iya iloy. "Pero dulaw an mga burak sa amon eskwelahan, Nanay." Nagapinta si Ara san gray na kalangitan. "Dili ba dapat kolor blue an kalangitan, Anak?" hunga san iya iloy. "Nagadulom an kalangitan kada gab-i, Nanay." Nagapinta si Ara san mansanas. "Dili ba dapat pula ina, Anak?" hunga san iya iloy. "Hilaw pa ini na mansanas, Nanay." Kadamuan san mansanas na green maaslom, Anak," sabi san iya iloy. "Nano po kay nagahandal ka, Nanay? Adi an matam-is na mansanas para sa imo," an sabi ni Ara.
1|ok|May mga bisita na maabot bwas sa aton eskwelahan. Sin-o an malinis sa aton klasrom? Sin-o an madara san pagkaon? Sin-o an mahimo san regalo? Sin-o an masugat sa mga bisita? Sin-o an mapinta sa aton mga pamayhon? Sin-o an makanta? Adi na an mga bisita. Dayon kamo sa amon eskwelahan. Ginhatagan namon sinda san mga regalo. Nagsayaw kami. Nagsayaw man an mga bisita. Nagpalakpak pa sinda. Ginbahinan namon sinda san pagkaon. Gindayaw ninda an amon eskwelahan. Mga Hunga: 1. Nano kay marilinis an mga estudyante sa inda eskwelahan? 2. Nano pa an mga ginpreparar ninda para sa inda mga bisita? 3. Nano an mga ginasul-ot san mga estudyante kun may bisita sinda? Nano kay amo ina? 4. Nano an mga istrumento n a ginamit ninda sa pagtugtog? 5. Sin-o an nag-intra sa inda pagsayaw? 6. Nano an mga regalo na inda ginhatag sa mga bisita? 7. Nano an nabatyagan san mga estudyante para sa inda eskwelahan? 8. Nagkaigwa na ba kamo san mga bisita sa iyo eskwelahan? 9. Nano an iyo ginhimo pag-abot ninda? 10. Kun may bisita kamo sa iyo balay, nano an imo sasabihon sa iya? Nagaimprenta an
1|ok|May Sak Gusto ni Dany san bisikleta. Gusto ni Dany na magbisikleta. Gusto ni Dany san motorsiklo. Gusto ni Dany na magsakay san motorsiklo. Gusto ni Dany san kotse. Gusto ni Dany na magmaneho san kotse. Gusto ni Dany san bus. Gusto ni Dany na magmaneho san bus. Gusto ni Dany san bakho. Gusto ni Dany na magmaneho san bakho. Gusto ni Dany san Jet Ski. Gusto ni Dany na magmaneho san Jet Ski. Gusto ni Dany san speedboat. Gusto ni Dany magmaneho san speedboat. Si Dany naga-adal kun pan-o magpadalagan san barko. 1. Nano an mga gusto ni Dany? 2. Nano an mga gusto imaneho ni Dany? 3. Sa pangita mo makamanehar kaya san barko si Dany? Kay nano? 4. Nano an gusto mo na maaraman pagmaneho? Kay nano?
1|ok|Sorn Srey Nuch and May Sak Si Dina may duha na manghod na lalaki. Si Dina an subang na anak. Si Doro kag si Dino anmga manghod na lalaki ni Dina. Si Dina kag san iya mga manghod na lalaki nagakanam san soccer. Si Susan may duha na magurang na lalaki. Si Susan an puto sa magmaranghod. Si Simo kag si Sito an mga magurang na lalaki ni Susan. Nagkararigo sinda Susan kag san iya mga magurang na lalaki. May manghod kag magurang man ako na lalaki. Vino an pangaran san akon magurang na lalaki. Vito an pangaran san manghod ko na lalaki. Nagbaragat kami ninda Dina, Susan kag san inda mga magurang kag mga manghod na lalaki. Mga Hunga: 1. Pira an manghod na lalaki ni Dina? 2. Nano an gusto kanamon ni Dina kag san iya mga manghod? 3. Nano an pangaran san mga magurang na lalaki ni Susan? 4. Igwa ka ba san manoy o manay? Kun igwa, pira sinda kabilog? Nano an inda mga pangaran? Kun wara ka san mga magurang, sin-o an aram mo na igwa?
1|ok|Sani na dako na punong, igwa sin mga matahumon kag iriba iba na kolor san mga hayop na pantubig. Igwa sin berde na paka. Igwa pa sin blue na tilapia na isda. Igwa man sin itom na iito na isda. Igwa man sin violet na igat na isda. ​ May pula pa na alimango. Igwa man sin orange na pasayan. May abuhon pa na suso. May igwa pa sin na brown na indong. Ini tanan na mga hayup sa dagat malipayon na nagagakalipay sa paglangoy langoy kag pagsararayaw. Ini na naga buru blue na punong na may berde na kadinghutan sa patalibud kun hain makikita man an mga isda na nagapirisik pisik palabas san tubig.
1|ok|Naga istar si Bounthy halapit sa isad na kadlagan. May mga matatahum na sapat sa patalibud san inda istaran na nagakararanta sin matatahum na huni. Sugad sani an inda huni, "coo-oo, coo-oo". Pag nagakaranta sin malipayon an mga sapat, kaila ila ni Bounthy magpara pamati sa inda. Oro adlaw, nagadara sin isad na sapat pakadto sa kadlagan para magdakop sin iba pa na mga sapat. Ginapandakop niya an mga sapat isad isad kag ginadara pauli. Napupuno na an balay ninda Bounthy sin mga iba iba na mga sapat. Pero san kadugayan na, imbis na magkaranta, namumundo sinda. Isad ka adlaw, nakamata na la si Bounthy na maski isad na sapat, waran nagakanta. Ginpaninguha ni Bounthy na magkaranta na may kalipay gyapon an mga sapat ninda kaya naghino sia mga paagi. Ginbahugan nia sinda sin niluto na bugas, pero ni isad wara sin nagkaon. Ginhunga niya an iya mga sapat, "Nano an amamatyagan niyo, mga sapat ko? " Kag iya pa ginhunga otro, "Gusto ba niyo bumalik sa kadlagan?" Didi na nagdesisyon si Bounthy na kaistoryahun si Papa niya. Dinara ni Bounthy kag Papa niya an mga sapat pabalik sa kadlagan kag pinangbuhian sinda tanan. Sa pagkabuhi sa inda sa kadlagan, paspas an mga sapat na nagrulupad. Kag sa inda kalipay san inda pag uli sa kadlagan, ginsinud-ong ninda si Bounthy sin may kasadya. Pagka buwas, nakabati si Bounthy sin mga malipay na nagakarantahan na mga sapat sa mga sanga san isad na puno apiki san inda balay. "Coo-oo! Coo-oooo!"
1|ok|Nakakita si Tharul san usad na pato. Igwa ini sin samad. Pinangaranan ni Tharul an pato san Ducky. Ginlinisan kag ginpakaon ni Tharul an pato. Nakita san miya si Ducky. Nakita san miya si Ducky. Pero nasakitan gihapon sya. Ginbantayan ni Tharul kag san iya mga amiga si Ducky. Usad na adlaw, nakit-an san iya iloy na pato si Ducky. Nag-uli na sinda sa inda balay. Nagpaaram na sa mga pato sinda Tharul kag san iya mga amiga.
1|ok|Wara si Mama sa balay. Nagalinis san balay an manghod ni Sutiha. Ginapaturog ni Sutiha an iya manghod na lalaki. Ay, Kitaa! Igwa san pakanam san kadang-kadang! Hmm... Gusto ni Sutiha mag-intra sa pakanam sa pyesta. Maayo na la kay nakaturog dayon an iya manghod. Makapraktis na si Sutiha sa iya kadang-kadang. Okey, tama na an praktis. Oras na para magpalista san pakanam sa pyesta. Hala! Dili makaintra si Sutiha sa pakanam na solo la sya. Dapat igwa sya san kagrupo sa kadang-kadang. Grupo? Hmm... idto na bata na babayi irog la sa iya. Pwede sya agdahon ni Sutiha para maghimo san grupo. Pero igwa na san kagrupo idto na bata na babayi. Nagkadto si Sutiha sa plasa. Wow! Sigurado na may grupo didto na para kan Sutiha. Pwede kaya idto na grupo na may kulay rosas na pamigkis sa braso? "Dili, dili ka pwede mag-intra sa mon. Puro la lalaki an grupo namon," sabi ninda. Gusto ni Sutiha na mag-intra sani na grupo pero kumpleto na sinda. Nano na grupo an nagakinahanglan san usad pa na myembro? Nano na grupo an nagakinahanglan san usad pa na myembro? "Kadi na, mahimo na la kita san sadiri ta na grupo." "Sige, maintra ako!" "Ako man!" Wow! Yana may kagrupo na si Sutiha.
1|ok|Ntibile Zonke o hweditše Amo ini si Lorry. Amo ini si Scooter. Mag-amigo sinda Lorry kag Scooter. Nagamadali sinda na makita an inda amigo na may sakit na si Tractor. Katulin-tulin ni Scooter. Hala! Maghimat ka! Kamusta mga amigo. Igwa akon sakit! Makuha kita san bulong. Magaayo ka otro! Maayo na si Tractor! An tanan na amigo ni Tractor nagtiriripon para magsadya. Masadya na pagtiripon! Salamat! Maayo na si Tractor.
1|ok|An pagbulig sa Sapat Usad na adlaw Si Ana kag an iya Ama nag lawig san inda karabaw sa kadinghutan. Nakabati si Ana san sapat na nagatangis. Nakita nya an dyutay na sapat na natakdag hali sa salag. An dyutay na sapat nagluya kaya gin dara ni Ana an sapat pauli sainda balay. Gin pakaon nya ini kag gin painom. Sa pag-agi san pira ka-adlaw an dyutay na sapat nagkaigwa na san kusog. Gin balik na ni Ana an dyutay na sapat saiya iloy. Usad ka adlaw nakabati si Ana san sapat hali saiya bintana. Pagkahapon si Ana kag an iya Ama gin kuha na an inda karabaw , nakita ni Ana na may nag hugdon na sapat sainda karabaw. Masadya si Ana na makita an gin buligan nya na sapat na makusog kag taas na an lupad.
1|ok|Amo ini si Sophea, an anak na lalake. Amo man ini si Sopha, an iya iloy. Nagalakat sinda sa hardin. Nakikita ba ni Sophea an puno san Champei? Nakikita ni Sophea an puno san Champei. Ginbilang ni Sophea kag san iya iloy an puno san Champei: usad, duwa. Nakikita ba ni Sophea an mga sapat? Nakikita ni Sophea an mga sapat. Ginbilang ni Sophea kag san iya iloy an mga sapat: usad, duwa, tulo. Nakikita ba ni Sophea an mga alibangbang? Nakikita ni Sophea an mga alibangbang. Ginbilang ni Sophea kag san iya iloy an mga alibangbang: usad, duwa, tulo, upat. Nakikita ba ni Sophea an mga plastik na bag? Nakikita ni Sophea an mga plastik na bag. Ginbilang ni Sophea kag san iya iloy an plastik na bag: usad, duwa, tulo, upat, lima. Nakikita ba ni Sophea an basurahan? Nakikita ni Sophea an basurahan. Ginpurot ni Sophea an plastik na bag agod ibutang sa basurahan. Nagin maayo an karanasan ni Sophea sa iya pamasyar sa hardin kaupod an iya iloy. Nakaaram siya magbilang kag magbulig para magin maayo kag malinis an kalibutan.
