language|level|title|char_start|char_end|words|position|category|removed_text
cebuano|1|Kari na ug mulupad!|433|442|1|trailing|end_marker|KATAPUSAN
cebuano|1|Kasinatian sa Bukid|0|19|3|leading|title_author|KASINATIAN SA BUKID
cebuano|1|Kasinatian sa Bukid|605|614|1|trailing|end_marker|KATAPUSAN
cebuano|1|Katkat Ta|0|109|18|leading|credit|Katkat Ta! Gisuwat ni: Yohlea D. Remocaldo Non Fiction Cebuano Katkat Mat. Katkat Tam. Katkat Kam. Katkat Mak
cebuano|1|Katkat Ta|144|153|1|trailing|end_marker|KATAPUSAN
cebuano|1|Kinabuhi sa Alibangbang|0|78|11|leading|credit|Kinabuhi sa Alibangbang Gisulat ni Eleanor C Malabarbas Cebuano Animal Stories
cebuano|1|Kinabuhi sa Alibangbang|311|320|1|trailing|end_marker|KATAPUSAN
cebuano|1|Koko ni Osta|0|62|11|leading|credit|Koko ni Osta Gisuwat ni: Brezzy Mae A. Navarro Science Cebuano
cebuano|1|Koko ni Osta|145|154|1|trailing|end_marker|KATAPUSAN
cebuano|1|Magtutudlo|0|62|9|leading|credit|Magtutudlo Gisuwat ni: Monette S. Cansancio Story Book Cebuano
cebuano|1|Magtutudlo|254|263|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mama sa Kama|0|70|12|leading|credit|Mama sa Kama Gisuwat ni: Jovenia Cabiana Cebuano Non Fiction Mama Kama
cebuano|1|Mama sa Kama|95|104|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mama|0|71|12|leading|credit|Mama Gisuwat ni: Monette S. Cansancio Cebuano Story Book Mama Mata Kama
cebuano|1|Mama|108|117|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mananom Kita|0|65|9|leading|credit|Mananom Kita Gisuwat ni: Elizabeth E. Ugdamin Cebuano Environment
cebuano|1|Mananom Kita|435|444|1|trailing|end_marker|KATAPUSAN
cebuano|1|Manuroy Kita|0|70|10|leading|credit|Manuroy Kita Gisuwat ni: Elizabeth E. Ugdamin Cebuano Community Living
cebuano|1|Manuroy Kita|403|412|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mao ni si Yoyo Som|273|282|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mata ni Dina|0|56|10|leading|credit|Mata ni Dina Gisuwat ni: Richel T. Razon Cebuano Science
cebuano|1|Mata ni Dina|161|170|1|trailing|end_marker|KATAPUSAN
cebuano|1|Matmat|0|83|13|leading|credit|Matmat Gisuwat ni: Juliet P. Bendanillo Gidibuho ni: Jasper Momo Cebuano Story Book
cebuano|1|Matmat|155|164|1|trailing|end_marker|KATAPUSAN
cebuano|1|Mga Pangalan sa Bata|0|64|11|leading|credit|Mga Pangalan sa Bata Gisuwat ni: Jaypee S. Tillor Cebuano Primer
cebuano|1|Mga Pangalan sa Bata|132|141|1|trailing|end_marker|KATAPUSAN
cebuano|1|Nindot nga Ugma|0|68|11|leading|credit|Nindot nga Ugma Gisuwat ni: Elizabeth E. Ugdamin Cebuano Non Fiction
cebuano|1|Nindot nga Ugma|407|416|1|trailing|end_marker|KATAPUSAN
cebuano|1|Numero nga Usa hangtod Napulo|0|75|12|leading|credit|Numero nga Usa hangtod Napulo Gisuwat ni: Monette S. Cansancio Math Cebuano
cebuano|1|Numero nga Usa hangtod Napulo|415|424|1|trailing|end_marker|KATAPUSAN
cebuano|1|Paglimpyo sa Lawas|0|94|15|leading|credit|Paglimpyo sa Lawas Gisuwat ni: Rosalie D. Racaza Gidibuho ni: Hannah Lee Abella Cebuano Health
cebuano|1|Paglimpyo sa Lawas|458|467|1|trailing|end_marker|KATAPUSAN
cebuano|1|Pagluto|0|83|11|leading|credit|Pagluto Gisulat: Clare Verbeek, Thembani Dladla and Zanele Buthelezi Cebuano Health
cebuano|1|Pagluto|342|351|1|trailing|end_marker|KATAPUSAN
cebuano|1|Pamilyang Racaza|0|66|10|leading|credit|Pamilyang Racaza Gisuwat ni: Rosalie D. Racaza Level Grade Cebuano
cebuano|1|Pamilyang Racaza|664|673|1|trailing|end_marker|KATAPUSAN
cebuano|1|Prutas sa Basket|0|95|16|leading|credit|Prutas sa Basket Gisuwat ni: Rejynne Mary L. Ruiz Gidibuho ni: Edmar Franz Manza Cebuano Health
cebuano|1|Prutas sa Basket|229|238|1|trailing|end_marker|KATAPUSAN
cebuano|1|Prutas ug Gulay|0|95|15|leading|credit|Prutas ug Gulay Gisuwat ni: Cecile S. Boyonas Gidibuho ni: Elizar C. Gacang Cebuano Agriculture
cebuano|1|Prutas ug Gulay|312|321|1|trailing|end_marker|KATAPUSAN
cebuano|1|Relo ni Willy|0|64|11|leading|credit|Relo ni Willy Gisuwat ni: Mhar-ann S. Marcha Cebuano Environment
cebuano|1|Relo ni Willy|261|270|1|trailing|end_marker|KATAPUSAN
cebuano|1|Sa Dagat|0|85|14|leading|credit|Sa Dagat Sinulat ni: Juliet P. Bendanillo Gidibuho ni: Jasper Momo Cebuano Story Book
cebuano|1|Sa Dagat|205|214|1|trailing|end_marker|KATAPUSAN
cebuano|1|Sa Zoo|0|91|15|leading|credit|Sa Zoo Gisuwat ni: Cecile S. Boyonas Gidibuho ni: Elizar C. Gacang Cebuano Community Living
cebuano|1|Sa Zoo|407|416|1|trailing|end_marker|KATAPUSAN
cebuano|1|Saya ni Mama|0|69|11|leading|credit|Saya ni Mama Gisuwat ni: NENITA J. LOPEZ Personal Development Cebuano
cebuano|1|Saya ni Mama|175|184|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Balaraw|0|10|2|leading|title_author|Si Balaraw
cebuano|1|Si Balaraw|1362|1371|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Boboy ug Dodoy|0|17|4|leading|title_author|SI BOBOY UG DODOY
cebuano|1|Si Boboy ug Dodoy|494|503|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Cardo|0|65|10|leading|credit|Si Cardo Gisuwat ni: Yohlea D. Remocaldo Cebuano Community Living
cebuano|1|Si Cardo|366|375|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Diday|0|55|9|leading|credit|Si Diday Gisuwat ni: Jovenia Cabiana Cebuano Story Book
cebuano|1|Si Diday|175|184|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Kabang ug ang Puting Iring|0|29|6|leading|title_author|Si Kabang ug ang Puting Iring
cebuano|1|Si Kabang ug ang Puting Iring|740|749|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Kabang|0|58|9|leading|credit|Si Kabang Gisuwat ni: Milagros Meca Animal Stories Cebuano
cebuano|1|Si Kabang|342|351|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si kokoy ug Si Kakay|0|255|44|leading|credit|Si Kokoy Sinulat nila ni: Hope A. Jandomon Joy L. Labe Bobbie D. Habel Gidibuho ni: Roselito A. Jandomon Si Kokoy Sinulat nila ni: Hope A. Jandomon Joy L. Labe Bobbie D. Habel Gidibuho ni: Roselito A. Jandomon Petsa sa Paghulad: Mayo , Pinulongan: Cebuano
cebuano|1|Si kokoy ug Si Kakay|752|761|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si kokoy|0|255|44|leading|credit|Si Kokoy Sinulat nila ni: Hope A. Jandomon Joy L. Labe Bobbie D. Habel Gidibuho ni: Roselito A. Jandomon Si Kokoy Sinulat nila ni: Hope A. Jandomon Joy L. Labe Bobbie D. Habel Gidibuho ni: Roselito A. Jandomon Petsa sa Paghulad: Mayo , Pinulongan: Cebuano
cebuano|1|Si kokoy|752|761|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Lando|0|442|61|leading|credit|Si Lando Sinulat nila ni: Avito Delos Santos Estela Niere Eladia Manano Eligia Villanueva Gidibuho ni: Eugene F. Calingacion Sibulan Central Elementary School Negros Oriental Division Si Lando Sinulat nila ni: Avito Delos Santos Estela Niere Eladia Manano Eligia Villanueva Boljoon District Boljoon Central School, Cebu Province Gidibuho ni: Eugene F. Calingacion Sibulan Central Elementary School Negros Oriental Division Pinulongan: Cebuano
cebuano|1|Si Lando|706|715|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Leny|0|111|18|leading|credit|Si Leny Sinulat ni: Roselyn A. Tura Gidibuho ni: Jenefir M. Dinoy Pinulongan: Cebuano Petsa sa Pagsulat: Agosto
cebuano|1|Si Leny|555|564|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Lolo Lito|0|89|15|leading|credit|Si Lolo Lito Gihuwat ni: Juliet P. Bendanillo Gidibuho ni: Jasper Momo Cebuano Story Book
cebuano|1|Si Lolo Lito|214|223|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Mama og si Tamtam|0|65|12|leading|credit|Si Mama og si Tamtam Gisuwat ni: Jaypee S. Tillor Cebuano Science
cebuano|1|Si Mama og si Tamtam|128|137|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Manang Tina|0|91|15|leading|credit|Si Manang Tina Gisuwat ni: Juliet P. Bendanillo Gidibuho ni: Jasper Momo Cebuano Story Book
cebuano|1|Si Manang Tina|368|377|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Maring|0|57|10|leading|credit|Si Maring Gisuwat ni: Charie R. Baring Cebuano Story Book
cebuano|1|Si Maring|291|300|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Mayde|0|59|10|leading|credit|Si Mayde Gisuwat ni: Yohlea D. Remocaldo Story Book Cebuano
cebuano|1|Si Mayde|366|375|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Navy ug si Bora|0|18|5|leading|REVIEW_narrative|Si Navy at si Bora
cebuano|1|Si Navy ug si Bora|251|260|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Nida ug Pina|0|64|12|leading|credit|Si Nida ug Pina Gisuwat ni: Rosalie D. Racaza Cebuano Story Book
cebuano|1|Si Nida ug Pina|147|156|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Nino|0|56|10|leading|credit|Si Nino Gisuwat ni: Rosalie D. Racaza Cebuano Story Book
cebuano|1|Si Nino|408|417|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Ola ug Oli|0|84|15|leading|credit|Si Ola ug Oli Gisuwat ni: Charie R. Barangan Gidibuho ni: Jasper Momo Primer Cebuano
cebuano|1|Si Ola ug Oli|185|194|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Osta|0|69|13|leading|credit|Si Osta Sinulat ni: Brezzy Mae A. Navarro Cebuano Non Fiction Si Osta
cebuano|1|Si Osta|158|167|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Susan|9|16|1|interior|credit|Sinulat
cebuano|1|Si Susan|20|202|26|interior|credit|Gidibuho ni: Edeliza B. Alindao Tigmantala: Cordova District Catarman Elementary School Pinulongan: Cebuano Si Susan Sinulat ug Gidibuho ni: Edeliza B. Alindao Petsa sa pagsulat: May
cebuano|1|Si Susan|624|633|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Tata|0|64|10|leading|credit|Si Tata Gisuwat ni: Nenita J. Lopez Personal Development Cebuano
cebuano|1|Si Tata|178|187|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Tatay Marlito|0|42|6|leading|genre_tag|Si Tatay Marlito Cebuano Traditional Story
cebuano|1|Si Tatay Marlito|444|453|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Trining|0|108|17|leading|credit|Si Trining Gisuwat ni: Ma. Imee B. Tampus Gidibuho ni: Michelle Margarette I. Cuyos Cebuano Community Living
cebuano|1|Si Trining|394|403|1|trailing|end_marker|KATAPUSAN
cebuano|1|Si Yuko|0|56|10|leading|credit|Si Yuko Gisuwat ni: Cecilia Y. Wahing Cebuano Story Book
cebuano|1|Si Yuko|167|176|1|trailing|end_marker|KATAPUSAN
cebuano|1|Suroy-Suroy sa Tamnanan|0|54|10|leading|title_author|Suroy-Suroy sa Tamnanan Komar Rien Komar Cheh El Huyno
cebuano|1|Tagu-Tagu|0|34|5|leading|genre_tag|Tagu-Tagu Cebuano Community Living
cebuano|1|Tagu-Tagu|338|347|1|trailing|end_marker|KATAPUSAN
cebuano|1|Trak ni Nino|0|55|10|leading|credit|Trak ni Nino Gisuwat ni: Elvira Buot Cebuano Story Book
cebuano|1|Trak ni Nino|228|237|1|trailing|end_marker|KATAPUSAN
cebuano|1|Tumba Lata|0|92|15|leading|credit|Tumba Lata Gisuwat ni: Mhar-ann S. Marcha Gidibuho ni: Carlos Isidro Geonzon Cebuano Culture
cebuano|1|Tumba Lata|299|308|1|trailing|end_marker|KATAPUSAN
cebuano|1|Tunghaan|0|33|4|leading|genre_tag|Tunghaan Cebuano Community Living
cebuano|1|Tunghaan|285|294|1|trailing|end_marker|KATAPUSAN
cebuano|1|Unang mga Bulok|0|59|10|leading|credit|Unang mga Bulok Gisuwat ni: Juna J. Presbitero Math Cebuano
cebuano|1|Unang mga Bulok|193|202|1|trailing|end_marker|KATAPUSAN
cebuano|1|Unlan ug Habol|0|60|11|leading|credit|Unlan ug Habol Gisulat ni: Mhar-ann S. Marcha Cebuano Health
cebuano|1|Unlan ug Habol|165|174|1|trailing|end_marker|KATAPUSAN
cebuano|1|Unsa Nga Kahoy Kini|0|72|11|leading|credit|Unsa Nga Kahoy Kini? Gisuwat n: Elizabeth E. Ugdamin Cebuano Environment
cebuano|1|Unsa Nga Kahoy Kini|455|464|1|trailing|end_marker|KATAPUSAN
cebuano|1|Usa ka Malipayong Adlaw sa Umahan|0|136|20|leading|credit|Usa Ka Malipayong Adlaw sa Umahan Istorya nila: Marivic Galos & Maria Theresa Hermoso Gidrowing nila: Paula Y. Santillan & Nancy Malinao
cebuano|1|Usa ka Malipayong Adlaw sa Umahan|582|591|1|trailing|end_marker|KATAPUSAN
cebuano|1|Vase ni Queenie|0|62|11|leading|credit|Vase ni Queenie Gisuwat ni: Marcha S. Mhar- Ann Cebuano Primer
cebuano|1|Vase ni Queenie|427|436|1|trailing|end_marker|KATAPUSAN
cebuano|2|Akong Mama ug Ako|0|92|16|leading|credit|Akong Mama ug Ako Sinulat ni: Charie R. Barangan Gidibuho ni: Jasper Momo Story Book Cebuano
cebuano|2|Akong Mama ug Ako|648|657|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Adlaw na Niulan og Isda|0|58|10|leading|title_author|Ang Adlaw na Niulan og Isda Ramendra Kumar Delwyn Remedios
cebuano|2|Ang Adlaw na Niulan og Isda|1615|1624|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Damgo|0|99|17|leading|credit|Ang Akong Damgo Sinulat ni: Ivy Shanti R. Tangal Gidibuho ni: Justin M. Pono Cebuano Animal Stories
cebuano|2|Ang Akong Damgo|462|471|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Eskwelahan|0|63|9|leading|genre_tag|Ang Akong Eskwelahan Jasmin D Rosadiño Cebuano Community Living
cebuano|2|Ang Akong Eskwelahan|480|489|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Manok|0|69|12|leading|credit|Ang Akong Manok Gisulat ni Lota Maria P Huraño Cebuano Animal Stories
cebuano|2|Ang Akong Mga Anak|0|102|17|leading|credit|Ang Akong Mga Anak Gisulat ni Eleanor C Malabarbas Davao School for the Blind Cebuano Community Living
cebuano|2|Ang Akong Mga Anak|518|527|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Pamilya|0|74|11|leading|credit|Ang Akong Pamilya Sinulat ni: Charie R. Barangan Traditional Story Cebuano
cebuano|2|Ang Akong Pamilya|1265|1274|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Suod Nga Higala|0|105|18|leading|credit|Ang Akong Suod Nga Higala Gisulat ni Gina S Panulde, Resources for the Blind, Inc. Cebuano Animal Stories
cebuano|2|Ang Akong Suod Nga Higala|396|405|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Akong Tatay ug Nanay|0|68|12|leading|credit|Ang Akong Tatay ug Nanay Gisuwat ni: Beverly Galo Cebuano Story Book
cebuano|2|Ang Akong Tatay ug Nanay|454|463|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Among Iring|0|54|9|leading|genre_tag|Ang Among Iring Janeth E Matura Cebuano Animal Stories
cebuano|2|Ang Among Iring|459|468|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Among Lungsod sa Cordova|0|113|17|leading|credit|Ang Among Lungsod sa Cordova Gisuwat ni: Nenita Lopez Gidibuho ni: Carlos Isidro Geonzon Community Living Cebuano
cebuano|2|Ang Among Lungsod sa Cordova|1949|1958|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Baha sa Siyudad|0|69|11|leading|credit|Ang Baha sa Siyudad Sinulat ni: Cecilia Y. Wahing Cebuano Environment
cebuano|2|Ang Baha sa Siyudad|586|595|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Baha|0|59|10|leading|credit|Ang Baha Sinulat ni: Jeryn C. Penaco Agriculture Kagay-anon
cebuano|2|Ang Baha|796|805|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Barangay Kalipay|0|68|10|leading|credit|Ang Barangay Kalipay Gisulat ni: Joan P. Sanchez Cebuano Environment
cebuano|2|Ang Barangay Kalipay|781|790|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Bata|0|63|11|leading|credit|Ang Bata Gisulat ni April Kristine P Deculin Cebuano Story Book
cebuano|2|Ang Bata|341|350|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Batang Bayani|0|69|11|leading|credit|Ang Batang Bayani Gisuwat ni: Elvira J. Buot Community Living Cebuano
cebuano|2|Ang Batang Bayani|1036|1045|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Batang Kugihan|0|78|11|leading|credit|Ang Batang Kugihan Gisulat ni: Juna J. Presbitero Cebuano Personal Development
cebuano|2|Ang Batang Kugihan|1340|1349|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Batang Maldito|0|80|13|leading|credit|Ang Batang Maldito Sinulat ni: Jeryn C. Penaco Level (Grade ) Culture Kagay-anon
cebuano|2|Ang Batang Maldito|739|748|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Butang na Nalimtan|0|70|11|leading|credit|Ang Butang na Nalimtan Sinulat ni: Jovenia Cabiana Cebuano Non Fiction
cebuano|2|Ang Butang na Nalimtan|398|407|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Computer|0|45|7|leading|credit|Ang Computer Gisulat ni: Nenita Lopez Cebuano
cebuano|2|Ang Computer|750|759|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Dag-om sa Kalangitan|0|67|10|leading|publisher|Ang Dag-om sa Kalangitan Stage (Decodable) Cebuano Community Living
cebuano|2|Ang Dag-om sa Kalangitan|794|821|4|interior|credit|Gisuwat ni: Jovenia Cabiana
cebuano|2|Ang Dag-om sa Kalangitan|829|992|24|interior|publisher|Decodable) Community Living Cebuano Copyright © , Enabling Writers Project- University of San Jose-Recoletos You are free to make commercial use of this work. You
cebuano|2|Ang Dag-om sa Kalangitan|1043|1286|37|interior|publisher|copyright and credits for authors, illustrators, etc. Translations—If you create a translation of this work, please add the following disclaimer along with the attribution: This translation was not created by USAID and should not be considered
cebuano|2|Ang Dag-om sa Kalangitan|1299|1415|19|interior|publisher|USAID translation. USAID shall not be liable for any content or error in this translation. Adaptations—If you create
cebuano|2|Ang Dag-om sa Kalangitan|1553|1718|27|interior|publisher|USAID. Views and opinions expressed in the adaptation are the sole responsibility of the author or authors of the adaptation and are not endorsed by USAID. Sugilanon
cebuano|2|Ang Dako ug Balhibuong Khyaa|0|62|10|leading|title_author|Ang Dako ug Balhibuong Khyaa Durga Lal Shrestha Suman Maharjan
cebuano|2|Ang Dako ug Balhibuong Khyaa|928|937|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Inahan|0|65|11|leading|credit|Ang Inahan Gisulat ni Evelyn G Labastida (RBI) Story Book Cebuano
cebuano|2|Ang Inahan|341|350|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Iro ni Miro|0|111|18|leading|credit|Ang Iro ni Miro Gisuwat ni: Juliet P. Bendanillo Gidibuho ni : Jasper Momo Level , Grade Cebuano Animal Stories
cebuano|2|Ang Iro ni Miro|391|400|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Kabaw sa Bukid|0|72|13|leading|credit|Ang Kabaw sa Bukid Gisuwat ni: Mhar-ann S. Marcha Cebuano Animal Stories
cebuano|2|Ang Kabaw sa Bukid|487|496|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Kinabuhi ni Edwards|0|71|12|leading|credit|Ang Kinabuhi ni Edward Sinulat ni: Jeryn C. Penaco Kagayanen Story Book
cebuano|2|Ang Kinabuhi ni Edwards|785|794|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Klasmet kong Buta|0|73|12|leading|credit|Ang Klasmet kong Buta Gisuwat ni: EMILY V GADOR Cebuano Traditional Story
cebuano|2|Ang Klasmet kong Buta|405|414|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Langub sa Igutan|0|73|11|leading|credit|Ang Langub sa Igutan Sinulat ni: Elizabeth E. Ugdamin Cebuano Environment
cebuano|2|Ang Langub sa Igutan|691|700|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Lapis|0|67|10|leading|genre_tag|Ang Lapis Ma. Aira Chenessa C. Benitez Cebuano Personal Development
cebuano|2|Ang Lapis|561|570|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Makililimos|0|66|10|leading|credit|Ang Makililimos Gisulat ni: Yohlea D. Remocaldo Cebuano Story Book
cebuano|2|Ang Makililimos|760|769|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Managhigalang Alibangbang|0|72|10|leading|credit|Ang Managhigalang Alibangbang Gisuwat ni: MAY CHRISTY S. CABAHIT Cebuano
cebuano|2|Ang Managhigalang Alibangbang|1111|1120|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Mga Hayop sa Bukid|0|93|15|leading|credit|Ang Mga Hayop sa Bukid Gisuwat ni: Jaypee S. Tillor Level , Grade Traditional Stories Cebuano
cebuano|2|Ang Mga Hayop sa Bukid|765|774|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang mga kahoy|0|69|12|leading|credit|Ang mga kahoy Gisuwat ni: Ma. Imee B. Tampus Cebuano Community Living
cebuano|2|Ang mga kahoy|772|781|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang mga Magulang ug Manghud nga|0|26|4|leading|names_or_title|Older and Younger Brothers
cebuano|2|Ang mga Magulang ug Manghud nga|626|635|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Ngipon ni Nilo|0|63|11|leading|credit|Ang Ngipon ni Nilo Gisuwat ni: Cecilia Y. Wahing Cebuano Health
cebuano|2|Ang Ngipon ni Nilo|1901|1910|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|1265|1280|2|interior|publisher|Asia Foundation
cebuano|2|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|1398|1405|1|interior|credit|istorya
cebuano|2|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|1542|1559|2|interior|publisher|Litara Foundation
cebuano|2|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|1563|1582|3|interior|publisher|The Asia Foundation
cebuano|2|Ang Pag-apil ni Sutiha sa Lalumba sang Karang|1745|1773|3|trailing|end_marker|Litara Foundation. KATAPUSAN
cebuano|2|Ang Pagkiay ni Ikay|0|79|12|leading|credit|Ang Pagkiay ni Ikay Gisuwat ni: Juna J. Presbitero Personal Development Cebuano
cebuano|2|Ang Pagkiay ni Ikay|736|745|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Pagluwas sa Kinaiyahan|0|76|11|leading|credit|Ang Pagluwas sa Kinaiyahan Gisuwat ni: Nenita Lopez Cebuano Community Living
cebuano|2|Ang Pagluwas sa Kinaiyahan|2015|2024|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Pagsisipilyo Dili Sadya|0|27|4|leading|title_author|Ang Pagsisipilyo Dili Sadya
cebuano|2|Ang Pagsisipilyo Dili Sadya|4241|4250|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Pamilya Villa|0|94|15|leading|credit|Ang Pamilya Villa Sinulat ni: Juliet P. Bendanillo Gidibuho ni: Jasper Momo Cebuano Story Book
cebuano|2|Ang Pamilya Villa|387|396|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Panahon|0|55|8|leading|credit|Ang Panahon Gisuwat ni: Gesella Cantila Science Cebuano
cebuano|2|Ang Panahon|546|555|1|trailing|end_marker|KATAPUSAN
cebuano|2|Ang Panganod nga Basura|0|61|9|leading|title_author|Ang Panganod nga Basura Karanjeet Kaur Bhavana Vyas Vipparthi
cebuano|2|Ang Panganod nga Basura|5098|5413|49|trailing|end_marker|Nag-uban ang mga bata, tagsulat, ilustrador ug publisher. Hasta ang mga magtutudlo ug translator aron makahimo og multilingual nga mga estorya para sa mga batang Indian ug sa tibuok kalibutan. Ang Storyweaver usa ka lugar kung asa makita ang pagkamamugnaon sa mga bata, ginikanan, magtutudlo ug librarian. KATAPUSAN
